DATE,OPEN,HIGH,LOW,CLOSE,NUM_TRADES,VOLUME,WAPRICE
2020-05-25,106.5,106.5,106.31,106.49,87,2256.0,106.48
2020-05-26,106.92,106.93,106.51,106.76,140,10736.0,106.66
2020-05-27,106.06,106.97,106.06,106.96,94,600.0,106.83
2020-05-28,106.22,107.5,106.22,106.91,116,3770.0,106.88
2020-05-29,106.95,106.96,106.65,106.81,113,1609.0,106.8
2020-06-01,106.93,106.94,106.26,106.45,195,3343.0,106.68
2020-06-02,106.79,106.8,106.02,106.45,140,1791.0,106.42
2020-06-03,106.77,106.96,106.38,106.44,193,2823.0,106.48
2020-06-04,106.01,106.85,106.01,106.4,209,11401.0,106.4
2020-06-05,106.94,106.94,106.16,106.62,168,2576.0,106.46
2020-06-08,106.95,106.95,106.01,106.66,239,5780.0,106.4
2020-06-09,106.8,106.95,106.05,106.7,175,3255.0,106.92
2020-06-10,106.96,106.96,106.06,106.88,182,1420.0,106.9
2020-06-11,106.85,106.98,106.7,106.8,151,772.0,106.83
2020-06-15,106.6,107.28,105.86,106.69,237,7202.0,106.74
2020-06-16,106.95,106.96,106.08,106.92,130,3708.0,106.59
2020-06-17,106.16,106.95,106.16,106.75,118,720.0,106.64
2020-06-18,106.96,106.96,106.4,106.83,116,2387.0,106.62
2020-06-19,106.12,106.95,106.12,106.94,105,820.0,106.87
2020-06-22,106.06,107.29,106.06,106.84,108,566.0,106.88
2020-06-23,106.25,107.29,106.25,106.52,133,1878.0,106.63
2020-06-25,107.29,107.29,106.28,106.8,97,527.0,106.7
2020-06-26,107.29,107.29,106.31,106.92,92,1400.0,106.81
2020-06-29,106.07,106.92,106.05,106.7,155,1400.0,106.41
2020-06-30,106.9,106.96,106.17,106.85,148,30002.0,106.74
2020-07-02,106.95,106.96,106.62,106.8,114,9316.0,106.94
2020-07-03,106.94,106.95,106.31,106.89,129,26455.0,106.93
2020-07-06,107.09,107.14,106.51,106.7,165,1695.0,106.81
2020-07-07,105.6,107.18,105.6,106.82,73,1168.0,106.88
2020-07-08,106.91,106.92,106.7,106.8,101,5300.0,106.86
2020-07-09,106.96,106.96,106.51,106.7,94,2230.0,106.76
2020-07-10,106.33,106.99,106.3,106.85,126,42364.0,106.85
2020-07-13,106.97,107.0,106.77,107.0,115,184755.0,106.95
2020-07-14,107.2,107.2,106.88,107.0,127,3742.0,107.08
2020-07-15,107.18,107.19,106.77,107.01,110,2471.0,107.0
2020-07-16,107.28,107.28,106.01,106.83,195,4184.0,106.6
2020-07-17,106.69,106.99,106.66,106.75,105,2475.0,106.77
2020-07-20,107.28,107.28,106.45,106.88,132,1668.0,106.71
2020-07-21,106.51,107.0,106.51,106.99,118,922.0,106.94
2020-07-22,107.27,107.27,106.86,107.0,131,25033.0,107.0
2020-07-23,107.1,107.1,106.82,107.1,82,1633.0,107.09
2020-07-24,107.0,107.1,106.81,106.93,112,2714.0,107.07
2020-07-27,107.09,107.1,106.58,107.01,147,2879.0,107.07
2020-07-28,107.29,107.29,106.52,107.07,121,3556.0,107.06
2020-07-29,107.1,107.1,106.85,107.05,126,1603.0,107.04
2020-07-30,107.02,107.03,106.56,106.6,233,4096.0,106.87
2020-07-31,107.2,107.2,106.53,107.0,238,3935.0,106.77
2020-08-03,106.76,107.09,106.6,106.85,221,37282.0,106.92
2020-08-04,106.77,107.0,106.6,106.97,287,7055.0,106.89
2020-08-05,106.99,106.99,106.86,106.91,165,2073.0,106.92
2020-08-06,106.94,106.95,106.7,106.91,156,3368.0,106.89
2020-08-07,107.07,107.07,106.9,107.02,143,38550.0,107.03
2020-08-10,107.06,107.06,106.72,106.97,185,4569.0,106.97
2020-08-11,107.06,107.06,106.75,107.03,214,2181.0,106.97
2020-08-12,107.05,107.05,106.85,106.93,185,3751.0,107.0
2020-08-13,107.06,107.06,106.64,106.81,261,51260.0,106.82
2020-08-14,107.07,107.07,106.71,106.75,343,63854.0,106.81
2020-08-17,106.73,107.04,106.71,107.03,106,1777.0,106.99
2020-08-18,107.07,107.07,106.75,107.02,133,19980.0,107.06
2020-08-19,107.01,107.02,106.73,106.98,149,936.0,106.93
2020-08-20,107.0,107.06,106.07,106.58,232,16035.0,106.82
2020-08-21,106.38,107.11,106.0,106.62,199,4227.0,106.58
2020-08-24,107.03,107.03,106.3,106.89,234,9111.0,106.64
2020-08-25,106.35,106.99,106.35,106.7,150,1746.0,106.85
2020-08-26,106.38,107.0,106.38,106.91,279,2760.0,106.94
2020-08-27,106.95,106.98,106.32,106.96,138,1016.0,106.84
2020-08-28,106.51,107.01,106.5,106.83,152,2147.0,106.96
2020-08-31,107.0,107.1,106.25,106.82,223,2330.0,106.78
2020-09-01,106.66,107.07,106.66,106.98,178,21005.0,106.8
2020-09-02,107.07,107.08,106.76,106.9,165,12785.0,106.84
2020-09-03,107.01,107.01,106.56,106.75,120,1410.0,106.84
2020-09-04,106.97,106.97,106.49,106.88,130,1267.0,106.84
2020-09-07,107.09,107.09,106.5,106.86,165,2451.0,106.83
2020-09-08,106.99,106.99,106.57,106.96,189,5927.0,106.9
2020-09-09,106.61,106.99,106.61,106.8,181,2242.0,106.82
2020-09-10,106.99,106.99,106.81,106.99,120,1521.0,106.9
2020-09-11,106.95,107.1,106.7,106.98,159,988.0,106.93
2020-09-14,106.61,107.05,106.61,107.0,309,5579.0,106.44
2020-09-15,106.67,107.0,106.44,106.5,302,12678.0,106.62
2020-09-16,106.85,106.85,106.5,106.77,224,7973.0,106.6
2020-09-17,106.9,106.9,106.49,106.58,186,9663.0,106.63
2020-09-18,106.9,107.0,106.51,106.85,167,6389.0,106.83
2020-09-21,106.75,107.05,106.75,106.99,175,6615.0,106.98
2020-09-22,106.75,107.05,106.51,107.0,177,2144.0,106.91
2020-09-23,107.0,108.1,106.72,107.0,205,3431.0,107.05
2020-09-24,107.29,107.29,106.75,107.0,131,1273.0,106.98
2020-09-25,107.0,107.0,106.8,106.94,168,2288.0,106.89
2020-09-28,107.0,107.0,106.61,107.0,208,4473.0,106.82
2020-09-29,106.61,107.0,106.61,106.88,279,13317.0,106.95
2020-09-30,107.27,107.27,106.77,106.92,206,2120.0,106.94
2020-10-01,106.62,107.0,106.62,106.97,249,2396.0,106.96
2020-10-02,106.99,107.37,106.82,107.0,150,4887.0,106.97
2020-10-05,107.89,107.89,106.39,106.87,561,31665.0,106.56
2020-10-06,106.91,106.91,106.43,106.46,290,6593.0,106.5
2020-10-07,106.73,106.73,106.44,106.5,348,9204.0,106.5
2020-10-08,106.79,106.79,106.43,106.49,292,12650.0,106.49
2020-10-09,106.6,106.6,106.44,106.49,275,11300.0,106.49
2020-10-12,106.79,106.79,106.23,106.25,395,210230.0,106.49
2020-10-13,106.48,106.49,106.25,106.49,252,5355.0,106.45
2020-10-14,106.48,106.49,106.11,106.49,451,6034.0,106.4
2020-10-15,106.69,106.69,106.25,106.48,281,4391.0,106.42
2020-10-16,106.49,106.49,106.33,106.46,226,13223.0,106.47
2020-10-19,106.46,106.8,106.2,106.46,307,4708.0,106.41
2020-10-20,106.75,106.75,106.2,106.48,217,5397.0,106.46
2020-10-21,106.48,106.74,106.21,106.25,285,49478.0,106.34
2020-10-22,106.4,106.5,106.21,106.5,229,11792.0,106.48
2020-10-23,106.7,106.7,106.27,106.6,172,2225.0,106.58
2020-10-26,106.67,106.67,106.26,106.26,287,3923.0,106.43
2020-10-27,106.27,106.49,106.2,106.48,324,7762.0,106.43
2020-10-28,106.4,106.49,106.2,106.49,249,3809.0,106.4
2020-10-29,106.6,106.6,106.16,106.47,169,3774.0,106.48
2020-10-30,106.5,106.53,106.01,106.42,409,3385.0,106.3
2020-11-02,106.2,106.54,106.11,106.49,315,3774.0,106.4
2020-11-03,106.13,106.52,106.13,106.42,217,2278.0,106.43
2020-11-05,106.33,106.53,106.17,106.47,286,3000.0,106.37
2020-11-06,106.53,106.53,106.2,106.4,201,1894.0,106.46
2020-11-09,106.28,106.5,106.28,106.41,273,6600.0,106.4
2020-11-10,106.52,106.55,106.23,106.34,255,7675.0,106.43
2020-11-11,106.25,106.49,106.25,106.46,232,5349.0,106.47
2020-11-12,106.29,106.49,106.26,106.49,203,3723.0,106.43
2020-11-13,106.3,106.49,106.3,106.49,167,3811.0,106.46
2020-11-16,106.28,106.58,106.2,106.36,347,4795.0,106.42
2020-11-17,106.5,106.5,106.28,106.4,284,36697.0,106.39
2020-11-18,106.55,106.55,106.29,106.4,252,17288.0,106.4
2020-11-19,106.54,106.54,106.2,106.36,214,3566.0,106.44
2020-11-20,106.36,106.45,106.36,106.45,254,15548.0,106.42
2020-11-23,106.5,106.85,106.29,106.6,290,2497.0,106.55
2020-11-24,106.53,106.95,106.53,106.56,199,8741.0,106.57
2020-11-25,106.53,106.65,106.52,106.53,223,2722.0,106.59
2020-11-26,106.53,106.64,106.53,106.61,190,1468.0,106.62
2020-11-27,106.23,106.65,106.23,106.63,239,2153.0,106.58
2020-11-30,106.93,106.93,106.52,106.58,214,20230.0,106.58
2020-12-01,106.95,106.95,106.32,106.5,190,2237.0,106.49
2020-12-02,106.34,106.96,106.34,106.64,178,1792.0,106.66
2020-12-03,106.4,106.65,106.31,106.44,240,4245.0,106.48
2020-12-04,106.5,106.93,106.31,106.5,319,17019.0,106.49
2020-12-07,106.32,106.78,106.32,106.69,265,3360.0,106.48
2020-12-08,106.6,106.88,106.57,106.7,155,5028.0,106.66
2020-12-09,106.68,106.68,106.33,106.5,169,5526.0,106.49
2020-12-10,106.35,106.95,106.35,106.8,226,3326.0,106.81
2020-12-11,106.96,106.96,106.46,106.49,194,5580.0,106.5
2020-12-14,106.46,106.72,106.21,106.65,256,4125.0,106.31
2020-12-15,106.79,106.8,106.28,106.63,220,2508.0,106.68
2020-12-16,106.9,106.96,106.4,106.72,176,1386.0,106.81
2020-12-17,106.96,106.96,106.45,106.57,142,7166.0,106.61
2020-12-18,106.29,106.98,106.29,106.65,211,10089.0,106.71
2020-12-21,106.68,106.98,106.5,106.55,199,3070.0,106.68
2020-12-22,106.51,107.48,106.45,106.55,195,2511.0,106.57
2020-12-23,106.58,106.64,106.05,106.64,248,3989.0,106.36
2020-12-24,106.2,106.83,106.2,106.8,168,3950.0,106.66
2020-12-25,106.85,106.85,106.0,106.85,207,3709.0,106.51
2020-12-28,107.06,107.2,106.5,107.1,288,6974.0,107.08
2020-12-29,106.18,107.19,106.18,106.87,227,2612.0,106.87
2020-12-30,107.19,107.19,106.51,106.9,245,6796.0,106.88
